641	3
642	4
643	3
644	3
645	3
646	2
647	6
648	5
649	2
650	4
651	4
652	2
653	3
654	2
655	4
656	5
657	2
658	3
659	3
660	5
661	1
662	4
663	1
664	6
665	5
666	6
667	5
668	5
669	1
670	2
671	6
672	2
673	4
674	4
675	1
676	4
677	2
678	6
679	5
680	5
681	4
682	4
683	2
684	2
685	3
686	5
687	5
688	6
689	1
690	5
691	5
692	3
693	3
694	2
695	6
696	1
697	2
698	3
699	6
700	4
701	6
702	2
703	4
704	6
705	1
706	2
707	4
708	1
709	4
710	1
711	2
712	1
713	4
714	2
715	2
716	4
717	2
718	1
719	2
720	4
721	5
722	5
723	3
724	5
725	2
726	1
727	6
728	1
729	1
730	4
731	4
732	4
733	1
734	2
735	1
736	6
737	6
738	3
739	5
740	5
741	6
742	2
743	5
744	6
745	5
746	2
747	5
748	1
749	1
750	3
751	1
752	3
753	2
754	5
755	3
756	5
757	3
758	6
759	6
760	3
761	3
762	3
763	1
764	2
765	3
766	4
767	1
768	6
769	2
770	5
771	4
772	3
773	1
774	6
775	3
776	2
777	2
778	6
779	5
780	2
781	4
782	1
783	5
784	3
785	3
786	5
787	4
788	3
789	4
790	4
791	6
792	2
793	3
794	2
795	1
796	4
797	2
798	3
799	4
800	1
801	2
802	3
803	3
804	4
805	1
806	3
807	3
808	1
809	4
810	2
811	2
812	3
813	6
814	5
815	3
816	3
817	3
818	6
819	3
820	5
821	3
822	5
823	3
824	4
825	5
826	1
827	5
828	4
829	3
830	5
831	1
832	4
833	3
834	6
835	5
836	3
837	2
838	3
839	1
840	4
841	4
842	3
843	4
844	3
845	3
846	3
847	4
848	2
849	1
850	4
851	6
852	6
853	2
854	2
855	3
856	2
857	2
858	4
859	4
860	3
861	3
862	5
863	1
864	4
865	2
866	6
867	3
868	5
869	1
870	3
871	2
872	1
873	1
874	4
875	4
876	6
877	2
878	4
879	4
880	2
881	6
882	1
883	1
884	6
885	2
886	1
887	6
888	4
889	5
890	1
891	2
892	6
893	4
894	3
895	4
896	3
897	2
898	6
899	5
900	5
901	1
902	3
903	5
904	1
905	1
906	2
907	6
908	1
909	2
910	5
911	3
912	3
913	2
914	2
915	5
916	1
917	5
918	6
919	6
920	4
921	2
922	3
923	6
924	3
925	2
926	6
927	2
928	4
929	5
930	3
931	2
932	3
933	3
934	3
935	3
936	1
937	5
938	5
939	5
940	1
941	2
942	3
943	5
944	5
945	4
946	2
947	3
948	5
949	5
950	2
951	4
952	5
953	1
954	1
955	4
956	6
957	2
958	3
959	4
960	2
961	3
962	3
963	5
964	3
965	2
966	2
967	5
968	5
969	1
970	3
971	5
972	6
973	4
974	4
975	1
976	3
977	6
978	5
979	1
980	3
981	5
982	6
983	2
984	5
985	3
986	1
987	1
988	4
989	4
990	4
991	4
992	2
993	3
994	1
995	5
996	2
997	4
998	4
999	1
1000	4
1001	5
1002	5
1003	2
1004	4
1005	4
1006	5
1007	2
1008	3
1009	3
1010	6
1011	4
1012	3
1013	5
1014	3
1015	4
1016	5
1017	1
1018	2
1019	1
1020	4
1021	5
1022	1
1023	1
1024	1
1025	5
1026	3
1027	3
1028	6
1029	5
1030	1
1031	2
1032	3
1033	3
1034	5
1035	4
1036	2
1037	1
1038	4
1039	3
1040	6
1041	1
1042	3
1043	2
1044	2
1045	4
1046	5
1047	3
1048	5
1049	4
1050	5
1051	6
1052	2
1053	3
1054	1
1055	3
1056	3
1057	6
1058	4
1059	2
1060	4
1061	6
1062	2
1063	6
1064	3
1065	3
1066	1
1067	2
1068	3
1069	5
1070	4
1071	6
1072	6
1073	6
1074	4
1075	5
1076	3
1077	6
1078	6
1079	5
1080	3
1081	5
1082	1
1083	1
1084	1
1085	6
1086	2
1087	2
1088	2
1089	3
1090	1
1091	5
1092	2
1093	1
1094	5
1095	2
1096	4
1097	3
1098	3
1099	1
1100	6
1101	1
1102	4
1103	1
1104	5
1105	6
1106	4
1107	3
1108	5
1109	4
1110	5
1111	4
1112	1
1113	4
1114	5
1115	5
1116	3
1117	3
1118	1
1119	6
1120	3
1121	6
1122	4
1123	1
1124	2
1125	4
1126	1
1127	6
1128	5
1129	4
1130	2
1131	6
1132	3
1133	4
1134	6
1135	2
1136	1
1137	2
1138	2
1139	5
1140	1
1141	6
1142	1
1143	5
1144	1
1145	6
1146	4
1147	2
1148	6
1149	5
1150	2
1151	3
1152	1
1153	5
1154	3
1155	1
1156	2
1157	4
1158	6
1159	1
1160	3
1161	2
1162	3
1163	3
1164	5
1165	1
1166	2
1167	6
1168	1
1169	3
1170	5
1171	1
1172	5
1173	6
1174	1
1175	3
1176	3
1177	3
1178	4
1179	6
1180	3
1181	2
1182	3
1183	2
1184	6
1185	4
1186	6
1187	2
1188	5
1189	3
1190	1
1191	1
1192	3
1193	4
1194	1
1195	6
1196	1
1197	2
1198	4
1199	6
1200	5
1201	5
1202	2
1203	5
1204	5
1205	5
1206	2
1207	6
1208	5
1209	4
1210	5
1211	1
1212	1
1213	6
1214	4
1215	2
1216	6
1217	1
1218	3
1219	2
1220	4
1221	2
1222	5
1223	1
1224	4
1225	5
1226	5
1227	6
1228	2
1229	4
1230	1
1231	4
1232	1
1233	2
1234	5
1235	6
1236	6
1237	2
1238	2
1239	4
1240	6
1241	5
1242	2
1243	4
1244	3
1245	2
1246	4
1247	3
1248	2
1249	2
1250	5
1251	4
1252	3
1253	1
1254	5
1255	4
1256	5
1257	6
1258	1
1259	3
1260	5
1261	3
1262	5
1263	4
1264	2
1265	5
1266	3
1267	2
1268	1
1269	1
1270	2
1271	2
1272	6
1273	1
1274	6
1275	1
1276	2
1277	6
1278	3
1279	3
1280	2
1281	4
1282	6
1283	1
1284	2
1285	3
1286	4
1287	4
1288	4
1289	5
1290	6
1291	6
1292	5
1293	1
1294	1
1295	6
1296	6
1297	1
1298	3
1299	6
1300	5
1301	1
1302	1
1303	5
1304	5
1305	3
1306	5
1307	1
1308	5
1309	5
1310	1
1311	5
1312	5
1313	1
1314	6
1315	4
1316	2
1317	6
1318	1
1319	4
1320	3
1321	5
1322	6
1323	1
1324	5
1325	3
1326	4
1327	2
1328	4
1329	1
1330	1
1331	5
1332	4
1333	2
1334	6
1335	3
1336	3
1337	6
1338	1
1339	4
1340	2
1341	2
1342	1
1343	1
1344	4
1345	2
1346	5
1347	2
1348	6
1349	4
1350	2
1351	1
1352	1
1353	5
1354	3
1355	6
1356	1
1357	5
1358	6
1359	3
1360	2
1361	6
1362	2
1363	4
1364	2
1365	2
1366	2
1367	1
1368	5
1369	1
1370	2
1371	6
1372	4
1373	1
1374	3
1375	3
1376	4
1377	5
1378	3
1379	1
1380	3
1381	5
1382	6
1383	6
1384	5
1385	5
1386	2
1387	4
1388	1
1389	3
1390	2
1391	4
1392	6
1393	6
1394	6
1395	2
1396	5
1397	2
1398	5
1399	2
1400	6
1401	1
1402	5
1403	5
1404	2
1405	5
1406	1
1407	5
1408	6
1409	1
1410	4
1411	1
1412	6
1413	6
1414	2
1415	1
1416	3
1417	1
1418	2
1419	2
1420	4
1421	4
1422	5
1423	6
1424	4
1425	4
1426	6
1427	2
1428	1
1429	2
1430	2
1431	1
1432	2
1433	3
1434	4
1435	3
1436	3
1437	3
1438	6
1439	4
1440	4
1441	3
1442	2
1443	3
1444	4
1445	5
1446	2
1447	3
1448	6
1449	6
1450	6
1451	3
1452	4
1453	5
1454	1
1455	4
1456	3
1457	1
1458	4
1459	4
1460	2
1461	5
1462	1
1463	5
1464	1
1465	3
1466	3
1467	6
1468	4
1469	6
1470	5
1471	1
1472	2
1473	4
1474	4
1475	1
1476	4
1477	2
1478	1
1479	4
1480	6
1481	1
1482	3
1483	4
1484	4
1485	1
1486	1
1487	6
1488	3
1489	6
1490	1
1491	6
1492	5
1493	6
1494	2
1495	2
1496	6
1497	5
1498	4
1499	3
1500	3
1501	2
1502	2
1503	1
1504	2
1505	6
1506	5
1507	3
1508	3
1509	6
1510	4
1511	5
1512	1
1513	4
1514	6
1515	5
1516	1
1517	4
1518	3
1519	4
1520	2
1521	3
1522	1
1523	3
1524	1
1525	6
1526	2
1527	3
1528	1
1529	3
1530	3
1531	1
1532	2
1533	5
1534	1
1535	2
1536	6
1537	2
1538	6
1539	5
1540	6
1541	3
1542	4
1543	1
1544	2
1545	3
1546	5
1547	3
1548	3
1549	2
1550	1
1551	4
1552	3
1553	4
1554	2
1555	4
1556	2
1557	4
1558	3
1559	2
1560	5
1561	4
1562	6
1563	3
1564	3
1565	6
1566	6
1567	5
1568	2
1569	5
1570	2
1571	6
1572	4
1573	1
1574	1
1575	4
1576	3
1577	6
1578	2
1579	1
1580	2
1581	3
1582	4
1583	6
1584	5
1585	5
1586	2
1587	1
1588	2
1589	1
1590	4
1591	2
1592	4
1593	6
1594	6
1595	6
1596	4
1597	2
1598	3
1599	3
1600	3
1601	4
1602	4
1603	1
1604	5
1605	3
1606	2
1607	3
1608	1
1609	5
1610	6
1611	5
1612	6
1613	5
1614	3
1615	1
1616	2
1617	4
1618	4
1619	5
1620	6
1621	3
1622	4
1623	2
1624	5
1625	6
1626	5
1627	3
1628	5
1629	3
1630	6
1631	2
1632	3
1633	1
1634	4
1635	5
1636	6
1637	1
1638	2
1639	1
1640	1
1641	3
1642	2
1643	1
1644	3
1645	1
1646	6
1647	2
1648	6
1649	4
1650	2
1651	1
1652	1
1653	3
1654	2
1655	4
1656	1
1657	6
1658	1
1659	1
1660	6
1661	2
1662	6
1663	2
1664	1
1665	1
1666	1
1667	5
1668	3
1669	3
1670	4
1671	5
1672	5
1673	1
1674	6
1675	1
1676	6
1677	6
1678	6
1679	5
1680	4
1681	5
1682	3
1683	1
1684	5
1685	1
1686	4
1687	1
1688	2
1689	3
1690	4
1691	5
1692	1
1693	2
1694	1
1695	5
1696	4
1697	1
1698	3
1699	2
1700	5
1701	4
1702	2
1703	3
1704	3
1705	4
1706	1
1707	4
1708	3
1709	4
1710	1
1711	5
1712	5
1713	4
1714	1
1715	2
1716	6
1717	5
1718	2
1719	5
1720	3
1721	1
1722	5
1723	1
1724	6
1725	1
1726	3
1727	6
1728	5
1729	6
1730	6
1731	3
1732	5
1733	6
1734	5
1735	6
1736	4
1737	6
1738	5
1739	6
1740	6
1741	4
1742	1
1743	2
1744	2
1745	6
1746	1
1747	4
1748	3
1749	2
1750	3
1751	2
1752	3
1753	4
1754	1
1755	4
1756	3
1757	6
1758	3
1759	5
1760	3
1761	1
1762	2
1763	4
1764	4
1765	6
1766	1
1767	3
1768	4
1769	4
1770	2
1771	1
1772	2
1773	5
1774	5
1775	6
1776	6
1777	3
1778	6
1779	1
1780	5
1781	4
1782	5
1783	5
1784	2
1785	4
1786	4
1787	4
1788	5
1789	6
1790	3
1791	5
1792	5
1793	5
1794	5
1795	3
1796	5
1797	5
1798	4
1799	2
1800	5
1801	5
1802	3
1803	6
1804	1
1805	4
1806	1
1807	1
1808	5
1809	4
1810	6
1811	1
1812	4
1813	3
1814	5
1815	6
1816	2
1817	2
1818	6
1819	6
1820	1
1821	3
1822	5
1823	6
1824	2
1825	1
1826	3
1827	4
1828	1
1829	4
1830	3
1831	5
1832	6
1833	4
1834	5
1835	5
1836	1
1837	1
1838	1
1839	1
1840	5
1841	1
1842	6
1843	2
1844	4
1845	5
1846	1
1847	4
1848	2
1849	5
1850	6
1851	2
1852	2
1853	2
1854	2
1855	1
1856	4
1857	4
1858	1
1859	3
1860	6
1861	2
1862	4
1863	1
1864	6
1865	5
1866	3
1867	4
1868	1
1869	4
1870	4
1871	1
1872	3
1873	5
1874	4
1875	4
1876	4
1877	1
1878	6
1879	6
1880	2
1881	1
1882	1
1883	2
1884	5
1885	5
1886	1
1887	3
1888	6
1889	5
1890	1
1891	1
1892	3
1893	2
1894	2
1895	3
1896	1
1897	6
1898	2
1899	4
1900	6
1901	3
1902	4
1903	6
1904	5
1905	5
1906	4
1907	4
1908	1
1909	2
1910	1
1911	2
1912	2
1913	5
1914	1
1915	6
1916	6
1917	4
1918	4
1919	3
1920	6
1921	2
1922	6
1923	3
1924	6
1925	3
1926	4
1927	5
1928	6
1929	3
1930	1
1931	6
1932	6
1933	3
1934	3
1935	2
1936	2
1937	6
1938	6
1939	1
1940	6
1941	6
1942	5
1943	5
1944	6
1945	5
1946	1
1947	4
1948	1
1949	4
1950	4
1951	4
1952	1
1953	2
1954	4
1955	2
1956	5
1957	4
1958	2
1959	6
1960	3
1961	6
1962	2
1963	6
1964	5
1965	4
1966	3
1967	1
1968	1
1969	1
1970	1
1971	6
1972	5
1973	4
1974	1
1975	6
1976	2
1977	5
1978	6
1979	4
1980	1
1981	4
1982	6
1983	6
1984	1
1985	1
1986	3
1987	5
1988	5
1989	2
1990	3
1991	5
1992	1
1993	2
1994	2
1995	3
1996	4
1997	5
1998	2
1999	6
2000	4
2001	4
2002	3
2003	3
2004	2
2005	2
2006	3
2007	1
2008	5
2009	6
2010	5
2011	6
2012	1
2013	3
2014	2
2015	5
2016	6
2017	1
2018	5
2019	2
2020	4
2021	4
2022	2
2023	6
2024	6
2025	5
2026	2
2027	1
2028	1
2029	2
2030	3
2031	6
2032	1
2033	2
2034	6
2035	2
2036	6
2037	3
2038	6
2039	6
2040	3
2041	3
2042	1
2043	5
2044	5
2045	1
2046	3
2047	1
2048	1
2049	2
2050	5
2051	6
2052	1
2053	4
2054	2
2055	4
2056	2
2057	2
2058	5
2059	6
2060	5
2061	4
2062	2
2063	4
2064	6
2065	5
2066	3
2067	2
2068	4
2069	1
2070	1
2071	6
2072	2
2073	1
2074	6
2075	4
2076	4
2077	4
2078	4
2079	6
2080	4
2081	6
2082	4
2083	4
2084	5
2085	1
2086	4
2087	2
2088	4
2089	4
2090	4
2091	2
2092	4
2093	6
2094	4
2095	2
2096	3
2097	6
2098	6
2099	5
2100	4
2101	3
2102	4
2103	3
2104	2
2105	1
2106	6
2107	2
2108	2
2109	6
2110	1
2111	6
2112	5
2113	2
2114	1
2115	2
2116	5
2117	2
2118	3
2119	1
2120	3
2121	4
2122	2
2123	5
2124	6
2125	1
2126	6
2127	6
2128	2
2129	6
2130	6
2131	5
2132	2
2133	4
2134	3
2135	5
2136	3
2137	5
2138	2
2139	6
2140	5
2141	4
2142	1
2143	1
2144	3
2145	1
2146	2
2147	3
2148	3
2149	5
2150	6
2151	4
2152	6
2153	3
2154	3
2155	2
2156	5
2157	3
2158	2
2159	1
2160	6
2161	2
2162	4
2163	6
2164	4
2165	5
2166	5
2167	1
2168	4
2169	4
2170	2
2171	3
2172	3
2173	1
2174	6
2175	4
2176	6
2177	3
2178	3
2179	3
2180	4
2181	1
2182	2
2183	5
2184	2
2185	3
2186	3
2187	1
2188	2
2189	5
2190	3
2191	2
2192	6
2193	1
2194	4
2195	1
2196	6
2197	5
2198	4
2199	5
2200	1
2201	5
2202	6
2203	2
2204	1
2205	6
2206	2
2207	6
2208	5
2209	5
2210	6
2211	1
2212	6
2213	5
2214	6
2215	4
2216	5
2217	2
2218	6
2219	3
2220	2
2221	2
2222	4
2223	3
2224	1
2225	4
2226	4
2227	5
2228	3
2229	1
2230	2
2231	2
2232	2
2233	4
2234	4
2235	1
2236	1
2237	6
2238	3
2239	3
2240	2
2241	4
2242	2
2243	3
2244	1
2245	2
2246	3
2247	1
2248	2
2249	6
2250	1
2251	1
2252	2
2253	6
2254	4
2255	5
2256	5
2257	5
2258	5
2259	2
2260	2
2261	4
2262	6
2263	1
2264	1
2265	6
2266	5
2267	5
2268	5
2269	1
2270	5
2271	3
2272	1
2273	3
2274	5
2275	6
2276	6
2277	3
2278	2
2279	1
2280	4
2281	4
2282	4
2283	5
2284	4
2285	3
2286	3
2287	5
2288	1
2289	5
2290	2
2291	5
2292	3
2293	6
2294	4
2295	3
2296	5
2297	1
2298	5
2299	3
2300	6
2301	1
2302	2
2303	2
2304	1
2305	1
2306	3
2307	5
2308	4
2309	2
2310	6
2311	2
2312	5
2313	2
2314	6
2315	2
2316	4
2317	4
2318	5
2319	3
2320	4
2321	5
2322	6
2323	3
2324	3
2325	4
2326	5
2327	6
2328	4
2329	6
2330	6
2331	2
2332	6
2333	6
2334	1
2335	1
2336	5
2337	5
2338	3
2339	3
2340	6
2341	6
2342	5
2343	5
2344	1
2345	3
2346	5
2347	4
2348	6
2349	3
2350	5
2351	3
2352	6
2353	1
2354	5
2355	3
2356	3
2357	3
2358	5
2359	1
2360	4
2361	5
2362	6
2363	4
2364	1
2365	6
2366	4
2367	2
2368	2
2369	2
2370	2
2371	1
2372	5
2373	1
2374	4
2375	1
2376	6
2377	6
2378	1
2379	1
2380	5
2381	2
2382	2
2383	6
2384	2
2385	5
2386	6
2387	3
2388	2
2389	4
2390	5
2391	5
2392	5
2393	6
2394	5
2395	4
2396	5
2397	3
2398	3
2399	3
2400	4
2401	4
2402	2
2403	3
2404	6
2405	5
2406	1
2407	1
2408	4
2409	4
2410	5
2411	4
2412	4
2413	4
2414	2
2415	2
2416	1
2417	5
2418	6
2419	1
2420	2
2421	3
2422	4
2423	5
2424	3
2425	2
2426	5
2427	4
2428	5
2429	5
2430	4
2431	3
2432	2
2433	2
2434	2
2435	1
2436	4
2437	6
2438	4
2439	3
2440	5
2441	3
2442	4
2443	2
2444	5
2445	2
2446	3
2447	1
2448	5
2449	1
2450	5
2451	5
2452	2
2453	5
2454	6
2455	6
2456	2
2457	6
2458	2
2459	5
2460	1
2461	2
2462	6
2463	5
2464	1
2465	1
2466	3
2467	1
2468	1
2469	4
2470	3
2471	4
2472	2
2473	2
2474	5
2475	5
2476	1
2477	1
2478	6
2479	2
2480	1
2481	2
2482	3
2483	4
2484	2
2485	5
2486	4
2487	4
2488	2
2489	4
2490	5
2491	6
2492	3
2493	1
2494	3
2495	5
2496	4
2497	5
2498	1
2499	1
2500	3
2501	2
2502	2
2503	6
2504	1
2505	5
2506	1
2507	1
2508	6
2509	4
2510	2
2511	1
2512	2
2513	2
2514	3
2515	3
2516	1
2517	3
2518	1
2519	4
2520	5
2521	6
2522	4
2523	4
2524	3
2525	1
2526	5
2527	2
2528	5
2529	6
2530	2
2531	6
2532	2
2533	6
2534	4
2535	6
2536	5
2537	3
2538	2
2539	6
2540	5
2541	2
2542	5
2543	3
2544	3
2545	2
2546	6
2547	3
2548	2
2549	2
2550	3
2551	3
2552	3
2553	1
2554	2
2555	2
2556	5
2557	1
2558	5
2559	4
2560	5
2561	3
2562	4
2563	2
2564	4
2565	6
2566	6
2567	1
2568	3
2569	1
2570	1
2571	4
2572	5
2573	4
2574	3
2575	1
2576	6
2577	1
2578	2
2579	1
2580	6
2581	6
2582	3
2583	5
2584	2
2585	5
2586	1
2587	4
2588	4
2589	1
2590	1
2591	1
2592	1
2593	5
2594	5
2595	4
2596	3
2597	5
2598	2
2599	1
2600	6
2601	6
2602	4
2603	1
2604	3
2605	6
2606	1
2607	3
2608	2
2609	1
2610	2
2611	3
2612	4
2613	4
2614	5
2615	2
2616	4
2617	2
2618	6
2619	4
2620	4
2621	2
2622	5
2623	1
2624	3
2625	5
2626	6
2627	4
2628	6
2629	4
2630	6
2631	3
2632	1
2633	2
2634	2
2635	2
2636	4
2637	5
2638	3
2639	5
2640	4
2641	6
2642	5
2643	5
2644	2
2645	2
2646	2
2647	3
2648	3
2649	2
2650	1
2651	2
2652	3
2653	6
2654	6
2655	2
2656	5
2657	1
2658	6
2659	1
2660	2
2661	6
2662	4
2663	6
2664	5
2665	6
2666	2
2667	5
2668	2
2669	3
2670	6
2671	5
2672	3
2673	1
2674	3
2675	5
2676	3
2677	2
2678	4
2679	6
2680	4
2681	5
2682	5
2683	6
2684	3
2685	2
2686	2
2687	2
2688	4
2689	6
2690	1
2691	1
2692	2
2693	1
2694	2
2695	2
2696	1
2697	4
2698	4
2699	3
2700	1
2701	3
2702	6
2703	5
2704	1
2705	6
2706	4
2707	4
2708	6
2709	5
2710	1
2711	3
2712	2
2713	1
2714	3
2715	4
2716	1
2717	5
2718	5
2719	3
2720	3
2721	6
2722	6
2723	3
2724	2
2725	6
2726	4
2727	4
2728	6
2729	1
2730	6
2731	4
2732	1
2733	4
2734	1
2735	3
2736	3
2737	3
2738	3
2739	4
2740	1
2741	5
2742	3
2743	1
2744	6
2745	2
2746	4
2747	3
2748	6
2749	5
2750	2
2751	1
2752	1
2753	1
2754	5
2755	4
2756	4
2757	4
2758	1
2759	5
2760	6
2761	2
2762	6
2763	5
2764	4
2765	3
2766	2
2767	6
2768	5
2769	3
2770	1
2771	3
2772	4
2773	5
2774	6
2775	2
2776	3
2777	5
2778	6
2779	5
2780	3
2781	2
2782	4
2783	1
2784	6
2785	5
2786	6
2787	3
2788	5
2789	5
2790	3
2791	2
2792	3
2793	5
2794	1
2795	3
2796	5
2797	6
2798	1
2799	4
2800	1
2801	3
2802	6
2803	4
2804	2
2805	3
2806	3
2807	1
2808	1
2809	6
2810	4
2811	2
2812	4
2813	3
2814	3
2815	6
2816	1
2817	4
2818	1
2819	3
2820	3
2821	6
2822	4
2823	4
2824	1
2825	6
2826	2
2827	4
2828	2
2829	6
2830	1
2831	4
2832	2
2833	5
2834	5
2835	3
2836	2
2837	3
2838	4
2839	1
2840	5
2841	3
2842	5
2843	3
2844	1
2845	5
2846	2
2847	5
2848	5
2849	4
2850	2
2851	3
2852	4
2853	4
2854	3
2855	1
2856	4
2857	1
2858	3
2859	4
2860	2
2861	2
2862	4
2863	1
2864	2
2865	1
2866	2
2867	3
2868	6
2869	3
2870	2
2871	2
2872	5
2873	4
2874	2
2875	4
2876	6
2877	3
2878	2
2879	6
2880	3
2881	4
2882	6
2883	5
2884	1
2885	4
2886	2
2887	5
2888	6
2889	2
2890	2
2891	6
2892	3
2893	5
2894	6
2895	5
2896	4
2897	1
2898	1
2899	4
2900	2
2901	4
2902	2
2903	1
2904	5
2905	6
2906	2
2907	4
2908	4
2909	2
2910	6
2911	5
2912	1
2913	6
2914	6
2915	4
2916	3
2917	5
2918	3
2919	5
2920	4
2921	6
2922	6
2923	4
2924	5
2925	1
2926	3
2927	4
2928	4
2929	5
2930	1
2931	1
2932	6
2933	5
2934	2
2935	1
2936	5
2937	4
2938	6
2939	4
2940	1
2941	3
2942	3
2943	1
2944	4
2945	1
2946	5
2947	3
2948	3
2949	6
2950	4
2951	2
2952	6
2953	2
2954	6
2955	4
2956	5
2957	4
2958	6
2959	4
2960	1
2961	5
2962	1
2963	1
2964	6
2965	5
2966	4
2967	1
2968	2
2969	6
2970	1
2971	6
2972	6
2973	5
2974	4
2975	6
2976	5
2977	3
2978	1
2979	6
2980	1
2981	6
2982	5
2983	2
2984	4
2985	6
2986	1
2987	1
2988	2
2989	5
2990	2
2991	4
2992	6
2993	1
2994	3
2995	4
2996	4
2997	6
2998	2
2999	5
